measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,1,Global,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,3,Rate,2021,7.668311954230001,7.94955002089,7.39433159397
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,2,Percent,2017,0.1046923054818709,0.1175500318774776,0.0925317720642525
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,3,Rate,2017,10106.10150253965,11344.562857005081,8940.79918250389
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,2,Percent,2018,0.1059237676682042,0.1188935138379031,0.093776936868331
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,3,Rate,2018,10224.70680980603,11471.48894533936,9057.9433103182
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,2,Percent,2019,0.1068960420357211,0.1200399338977505,0.09480849295286
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,3,Rate,2019,10319.48600563415,11582.37459118204,9156.63477566399
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,2,Percent,2020,0.1075748461085495,0.1207441951954343,0.0954245231607179
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,3,Rate,2020,10392.51417125349,11659.84800510058,9223.5584884299
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,2,Percent,2021,0.1082649557431941,0.121418699217523,0.0960625666297707
5,Prevalence,1,Global,3,Both,22,All ages,536,Gastroesophageal reflux disease,3,Rate,2021,10462.13016506148,11728.725005752309,9288.51455444189
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2017,0.1604009544183482,0.1717564110698862,0.151382634673032
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2017,15483.71116507063,16584.04289693059,14606.094256198441
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2018,0.1546164289595001,0.1659388822437153,0.1459055223238105
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2018,14924.939904201401,16026.70784359083,14089.88748966677
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2019,0.1506480583751322,0.1618749317028026,0.1420117938985132
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2019,14543.19377456229,15623.910696570281,13714.76524435106
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2020,0.1482521216571249,0.1583957565145248,0.1399079249297079
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2020,14322.23373847652,15301.71386497761,13511.605022342479
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2021,0.1457553685737525,0.155940874161791,0.1375019613389156
5,Prevalence,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2021,14085.002214804148,15069.880903620431,13300.692516730938
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,2,Percent,2017,0.002803417581053,0.0035424769837642,0.0022714560785623
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,3,Rate,2017,270.61282858414,341.20167576191,219.07613817992998
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,2,Percent,2018,0.0028102672481665,0.0035479135977439,0.0022789588474968
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,3,Rate,2018,271.26681232554,341.88926827264,219.81793130769998
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,2,Percent,2019,0.0028212190172067,0.0035600457390663,0.0022892764315702
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,3,Rate,2019,272.34836716939,343.34520573581,220.87186280984
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,2,Percent,2020,0.0028448451849544,0.0035905021849947,0.0023108286666275
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,3,Rate,2020,274.82749896137,346.41622339181,222.98890607153
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,2,Percent,2021,0.0028589387270265,0.0036057636418198,0.0023206649936793
5,Prevalence,1,Global,3,Both,22,All ages,715,Foreign body in other body part,3,Rate,2021,276.26708662074003,348.20154231533,224.12610852403
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,2,Percent,2017,0.0032029645408631,0.0037922835720365,0.0027314755103336
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,3,Rate,2017,309.18612325456,366.5866816187,263.48205592330004
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,2,Percent,2018,0.0032001187551179,0.0037913123450733,0.0027307164897446
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,3,Rate,2018,308.90322881292,366.39279562407,263.40456656023997
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,2,Percent,2019,0.0032058326620243,0.0038001236068668,0.0027368507447753
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,3,Rate,2019,309.4825526554,367.26801700265,263.98366545462
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,2,Percent,2020,0.0032077143123689,0.0038058113365903,0.002741736533147
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,3,Rate,2020,309.88798904792003,367.85509802004003,264.78349990069
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,2,Percent,2021,0.0032009055783148,0.0037995954639444,0.0027388704525216
5,Prevalence,1,Global,3,Both,22,All ages,711,Non-venomous animal contact,3,Rate,2021,309.31748247533,367.70519664236997,264.7096673597
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,2,Percent,2017,0.0007799389128385,0.0008423819118238,0.0007310681748665
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,3,Rate,2017,75.28841069877,81.27321694021,70.36137209762
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,2,Percent,2018,0.0007887777826593,0.0008499607309444,0.0007400627848145
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,3,Rate,2018,76.13960039348,81.99316796222,71.30315584367
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,2,Percent,2019,0.0007976268431478,0.0008615466996227,0.0007498027601498
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,3,Rate,2019,77.00067533228,83.03302681737,72.21453042818001
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,2,Percent,2020,0.0008058822557393,0.0008703008328317,0.0007577493550318
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,3,Rate,2020,77.8537889735,83.93963823336,73.02922587860999
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,2,Percent,2021,0.0008142680144333,0.0008793254964942,0.0007657919182413
5,Prevalence,1,Global,3,Both,22,All ages,347,Leishmaniasis,3,Rate,2021,78.68606878532,84.82766734933999,73.81581041204
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,2,Percent,2017,0.0008593745469545,0.0009807204112748,0.0007458977016365
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,3,Rate,2017,82.95635181861999,94.75732002176001,71.91994448201001
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,2,Percent,2018,0.0008472305567715,0.0009680589553654,0.0007335895005967
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,3,Rate,2018,81.78192548627,93.41970305758001,70.7716973232
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,2,Percent,2019,0.0008389049809343,0.0009597783109014,0.0007247018295862
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,3,Rate,2019,80.98554366302001,92.5503149385,69.86625663532
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,2,Percent,2020,0.0008326454602405,0.0009552551433813,0.0007174461697255
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,3,Rate,2020,80.43927942942,92.13241807457,69.32606704705
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,2,Percent,2021,0.0008258662279657,0.0009464549007913,0.0007114776083542
5,Prevalence,1,Global,3,Both,22,All ages,346,Chagas disease,3,Rate,2021,79.8068521142,91.31943740101,68.71611915819
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2017,0.0013731007823433,0.0015652579630588,0.0012200082886947
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2017,132.54677840516,151.14712387074,117.86002054637
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2018,0.0014182086504795,0.0016180662064024,0.0012602720497621
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2018,136.89746182821,156.44794811697,121.71560574879
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2019,0.0014637965505068,0.0016701342994358,0.0013011725857307
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2019,141.3106655826,161.44129853325,125.43916103721
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2020,0.0015000125643313,0.0017126870987225,0.0013279392388162
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2020,144.91138819159,165.42006937499,128.44500258680998
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2021,0.0015431002434589,0.0017614367311513,0.001367855752339
5,Prevalence,1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2021,149.11602008527998,170.05796307587002,132.27488327602
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,2,Percent,2017,0.0037624772824247,0.0045333728638162,0.0031941054969962
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,3,Rate,2017,363.19065882168,438.25908992407,308.51709122969
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,2,Percent,2018,0.0037830022557384,0.004553996426723,0.0032129137083655
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,3,Rate,2018,365.1622022892,440.27632618376,310.23643452633
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,2,Percent,2019,0.0038137755919113,0.0045881069985114,0.0032390510195742
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,3,Rate,2019,368.16564434931996,443.55573128842,312.93903198693
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,2,Percent,2020,0.0039040750001208,0.0046985238244372,0.0033133254075178
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,3,Rate,2020,377.15486951397,454.6510944423,320.46939805862996
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,2,Percent,2021,0.0039202613635876,0.0047166593031201,0.0033267562631585
5,Prevalence,1,Global,3,Both,22,All ages,712,Foreign body,3,Rate,2021,378.82553021721003,456.54445421592,321.86962544235996
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2017,0.0002695983319863,0.0003175735108275,0.0002238482071728
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2017,26.024599416309997,30.647536769949998,21.60318045249
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2018,0.0002641896907353,0.0003118611844312,0.0002194230303384
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2018,25.501825733900002,30.09175236507,21.15097421207
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2019,0.0002610171133374,0.0003085946512088,0.0002165272780906
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2019,25.197844570879997,29.77090183739,20.87019112289
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2020,0.0002602480696652,0.0003082763902513,0.0002156435247203
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2020,25.14174386034,29.76312941036,20.81957544239
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2021,0.0002626424276784,0.0003112325986386,0.0002173370590866
5,Prevalence,1,Global,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2021,25.380204508730003,30.03995016083,20.99561944711
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,2,Percent,2017,0.0007786565116904,0.000841131697843,0.0007297949741537
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,3,Rate,2017,75.16461847253,81.13548961655,70.24019885410999
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,2,Percent,2018,0.000787634066721,0.0008489491114052,0.0007389497914097
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,3,Rate,2018,76.02919843830999,81.89566676287,71.2000232401
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,2,Percent,2019,0.0007965788076176,0.0008605800784259,0.0007487881187983
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,3,Rate,2019,76.89950011501,82.93986732235,72.12129913777001
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,2,Percent,2020,0.0008049021415845,0.0008694063085944,0.000756806697947
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,3,Rate,2020,77.75910227289,83.85336249959,72.94454550111999
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,2,Percent,2021,0.0008132785492154,0.000878428118337,0.0007648416465133
5,Prevalence,1,Global,3,Both,22,All ages,349,Cutaneous and mucocutaneous leishmaniasis,3,Rate,2021,78.59045189231,84.7410979781,73.73156185603
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2017,0.000243883771747,0.0002717357544073,0.0002179938675772
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2017,23.54260714822,26.25036550492,21.059516096390002
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2018,0.000244947330397,0.0002733046343618,0.0002185956231755
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2018,23.64465537312,26.38014367484,21.11837803201
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2019,0.0002458254760284,0.0002746390130843,0.0002190652392153
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2019,23.73155605461,26.490013790659997,21.16689626032
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2020,0.0002464926712014,0.0002757869035601,0.0002208122756539
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2020,23.81313809459,26.65912843214,21.3245237012
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2021,0.0002475495091593,0.0002774221628553,0.0002218078333482
5,Prevalence,1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2021,23.921974273609997,26.78511162369,21.39879202202
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,2,Percent,2017,0.000775283998703,0.001032394320026,0.0005769327751341
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,3,Rate,2017,74.83896864855,99.59126195206001,55.76821725465
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,2,Percent,2018,0.0007741976241072,0.0010316633422308,0.0005745406530786
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,3,Rate,2018,74.73211764949,99.51955877539999,55.581193893460004
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,2,Percent,2019,0.0007744675382082,0.0010326384509589,0.0005739638560335
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,3,Rate,2019,74.76487089589,99.62284081366,55.50356921776
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,2,Percent,2020,0.0007761565122644,0.0010333975653603,0.0005768364106428
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,3,Rate,2020,74.98207322957,99.77645011829,55.73728177864
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,2,Percent,2021,0.0007737397447047,0.0010282524344096,0.0005732695885978
5,Prevalence,1,Global,3,Both,22,All ages,535,Pancreatitis,3,Rate,2021,74.76968743942,99.33400869814001,55.45364695795
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2017,0.3724433395372254,0.4009353025721001,0.3455822106697103
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2017,35952.854982285484,38679.1027128894,33306.75694459959
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2018,0.3735712438421426,0.401910360794596,0.3466331572353769
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2018,36060.79001176536,38784.62966755733,33430.891197981735
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2019,0.3745227612986727,0.4029066954905692,0.3476741453770975
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2019,36155.89007355804,38895.64574837418,33518.933265359454
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2020,0.3756947821397147,0.4038674188420399,0.3490461860308724
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2020,36295.21565556818,39048.50751292628,33686.4377591855
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,2021,0.3764142072928786,0.4045547740142016,0.3496324571213408
5,Prevalence,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2021,36374.97932048024,39134.75250120314,33769.162490389295
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2017,0.0006182701626584,0.0007969075711062,0.0004327575624793
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2017,59.681956072320006,76.93500146491,41.72687792349
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2018,0.0006101531442715,0.0007863964692284,0.000427613572039
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2018,58.89686234512,75.91511127785,41.2288004297
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2019,0.0006051257539631,0.0007793938141901,0.0004242820993829
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2019,58.416819554060005,75.29977291842,40.90994988038
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2020,0.0006077276750834,0.0007828286852153,0.0004245482367788
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2020,58.71038504811,75.71212765711,40.96591982711
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2021,0.0006089347454325,0.0007862386303662,0.0004261383425818
5,Prevalence,1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2021,58.84370000698,76.0320682375,41.12509979228
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2017,0.0003952938021017,0.0005041903259004,0.0003050195640376
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2017,38.15767270278,48.56054661088,29.468667400469997
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2018,0.0003866669448034,0.0004931777380068,0.0002985140827256
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2018,37.32392321608,47.49840811149,28.837002367310003
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2019,0.0003753098465979,0.0004787369860423,0.0002898888839993
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2019,36.23088837767,46.11150409957,28.00955879395
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2020,0.0001971983999861,0.0002638835901237,0.0001490764975652
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2020,19.05042708185,25.495755269489997,14.38599013908
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2021,0.0001297750125363,0.0001840725203346,9.1990730778e-05
5,Prevalence,1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2021,12.54047410864,17.79623133113,8.895150478069999
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,2,Percent,2017,0.2608080055615796,0.294035183595049,0.2303412536780868
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,3,Rate,2017,25176.62473427254,28358.27817453387,22226.163636691872
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,2,Percent,2018,0.2616101421703476,0.2950240993553308,0.2310185835283418
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,3,Rate,2018,25253.397635228182,28452.72385063784,22289.96351676297
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,2,Percent,2019,0.2623496750345689,0.2958632449141175,0.231712962724505
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,3,Rate,2019,25327.06225345967,28572.379603721347,22354.29349983412
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,2,Percent,2020,0.2635459131666594,0.2974160833540807,0.232947385673582
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,3,Rate,2020,25460.91412569086,28727.86905345383,22493.37216894475
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,2,Percent,2021,0.2637865142922275,0.2978439023750341,0.233124206260753
5,Prevalence,1,Global,3,Both,22,All ages,548,Tension-type headache,3,Rate,2021,25491.354915025688,28776.56787503384,22512.544086212947
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,2,Percent,2017,0.0235696302578936,0.0300901746017761,0.017639463672932
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,3,Rate,2017,2275.22319939058,2906.34987625478,1700.2903906346698
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,2,Percent,2018,0.0223772861215224,0.0290238898176447,0.0164160993831411
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,3,Rate,2018,2160.06936790075,2803.32577534478,1586.00172074316
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,2,Percent,2019,0.0214480006520676,0.028365314345974,0.015434052663721
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,3,Rate,2019,2070.55397861152,2734.17057731468,1491.5701046575
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,2,Percent,2020,0.0205796308984964,0.0269318665939906,0.014790999273085
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,3,Rate,2020,1988.15910650485,2604.29056998569,1430.4804703273498
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,2,Percent,2021,0.0198504939688575,0.0260287545756364,0.0142954129572901
5,Prevalence,1,Global,3,Both,22,All ages,351,Schistosomiasis,3,Rate,2021,1918.26089552323,2517.5199764650097,1382.05561316043
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,2,Percent,2017,8.1124991668e-05,9.97851130795e-05,6.6328176815e-05
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,3,Rate,2017,7.83094394229,9.63734474119,6.404921559769999
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,2,Percent,2018,8.16932249851e-05,0.0001006590886267,6.66950667284e-05
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,3,Rate,2018,7.885583974469999,9.72312557077,6.44651514722
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,2,Percent,2019,8.2254316109e-05,0.0001015284781909,6.70981177515e-05
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,3,Rate,2019,7.9404547575499995,9.80817558397,6.482087873459999
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,2,Percent,2020,8.26697300683e-05,0.0001020827929873,6.74509693034e-05
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,3,Rate,2020,7.98633103787,9.86090993201,6.51950946681
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,2,Percent,2021,8.3062639943e-05,0.000102589971671,6.78320589238e-05
5,Prevalence,1,Global,3,Both,22,All ages,353,Cystic echinococcosis,3,Rate,2021,8.026554518380001,9.915520774460001,6.55751669169
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2017,0.0006231440346252,0.0007158023837053,0.0005442956279231
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2017,60.15271481958,68.98113710954999,52.58115092199
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2018,0.0006275179650727,0.000721122642621,0.000548026497602
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2018,60.57333347047,69.49564776333,52.93266543507
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2019,0.0006315843765989,0.000725744763322,0.0005514902937829
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2019,60.971323619070006,69.95469305168,53.272389398499996
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2020,0.0006373296295787,0.0007321783469169,0.0005559078943479
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2020,61.57038394181,70.62483499164,53.74246256791999
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2021,0.0006399625895582,0.0007343819667494,0.0005586755171238
5,Prevalence,1,Global,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2021,61.84214252951,70.87861745219,54.02457358341999
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,2,Percent,2017,3.4912990431e-05,4.00457795705e-05,3.01522952069e-05
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,3,Rate,2017,3.37018870059,3.86576681546,2.91246446208
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,2,Percent,2018,3.53411560537e-05,4.05746831414e-05,3.05189636406e-05
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,3,Rate,2018,3.41142961003,3.91540463394,2.94822255931
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,2,Percent,2019,3.56317966572e-05,4.09542608531e-05,3.07722676822e-05
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,3,Rate,2019,3.4397930159800003,3.95250612745,2.97368516861
5,Prevalence,1,Global,3,Both,22,All ages,554,Motor neuron disease,2,Percent,2020,3.56950347056e-05,4.11090394124e-05,3.08207513044e-05
